AID	ELYEAR1	ELYEAR2	ELYEAR3	ELYEAR4	ELYEAR5	ELYEAR6	ELMAT945	ELGLV945	ELY1NINE	EAMSQ1	EAMSQ2	EAMSQ3	EAMSQ4	EAMSQ5	EAMSQ6	EAMSQH	EAMSQB1	EAMSQB2	EAMSQB3	EAMSQB4	EAMSQB5	EAMSQB6	EAMSQBH	EASSQ1	EASSQ2	EASSQ3	EASSQ4	EASSQ5	EASSQ6	EASSQH	EASSQB1	EASSQB2	EASSQB3	EASSQB4	EASSQB5	EASSQB6	EASSQBH	EAMGPA1	EAMGPA2	EAMGPA3	EAMGPA4	EAMGPA5	EAMGPA6	EAMGPAC	EASGPA1	EASGPA2	EASGPA3	EASGPA4	EASGPA5	EASGPA6	EASGPAC	EAOGPA1	EAOGPA2	EAOGPA3	EAOGPA4	EAOGPA5	EAOGPA6	EAOGPAC	EAMFIX1	EAMFIX2	EAMFIX3	EAMFIX4	EAMFIX5	EAMFIX6	EAMFIXC	EASFIX1	EASFIX2	EASFIX3	EASFIX4	EASFIX5	EASFIX6	EASFIXC	EAOFIX1	EAOFIX2	EAOFIX3	EAOFIX4	EAOFIX5	EAOFIX6	EAOFIXC
57241075	1994	1995	9992	9992	9992	9992	1	9	1	2	2	9992	9992	9992	9992	2	2	2	9992	9992	9992	9992	2	2	3	9992	9992	9992	9992	3	2	3	9992	9992	9992	9992	3	1	1	9992	9992	9992	9992	1	.5	.5	9992	9992	9992	9992	.5	1.583	1.417	9992	9992	9992	9992	1.5	.667	0	9992	9992	9992	9992	.4	.5	.5	9992	9992	9992	9992	.5	.333	.167	9992	9992	9992	9992	.25
57242812	1992	1993	1994	1995	1996	9992	3	11	1	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9995	9995	9995	9995	9995	9992	9995	9993	9993	9993	9993	9993	9992	9993	9993	9993	9993	9993	9993	9992	9993	9995	9995	9995	9995	9995	9992	9995
57242885	1992	1993	1994	1995	9992	9992	3	11	1	4	6	7	0	9992	9992	7	4	6	7	0	9992	9992	7	3	5	4	6	9992	9992	6	3	5	4	6	9992	9992	6	3	3	2	9994	9992	9992	2.75	3.5	4	3	3	9992	9992	3.5	3.643	3.875	3.25	3.714	9992	9992	3.667	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
57245293	1995	9992	9992	9992	9992	9992	9993	9993	1	7	9992	9992	9992	9992	9992	7	0	9992	9992	9992	9992	9992	0	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	.286	9992	9992	9992	9992	9992	.286	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1	.857	9992	9992	9992	9992	9992	.857
57245315	1994	1995	1996	1997	9992	9992	1	9	1	3	4	4	2	9992	9992	4	3	0	4	2	9992	9992	4	0	0	3	3	9992	9992	3	0	0	0	3	9992	9992	3	1	0	.667	1	9992	9992	.667	9994	9994	0	2	9992	9992	1	1.429	1.571	1.467	2.286	9992	9992	1.684	0	1	.667	0	9992	9992	.444	9994	9994	1	0	9992	9992	.5	0	.286	.267	0	9992	9992	.14
57245379	1993	1994	1995	1996	9992	9992	2	10	1	5	6	6	8	9992	9992	8	5	6	6	8	9992	9992	8	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	3	3	1	3	9992	9992	2.556	3.5	4	2.5	3.25	9992	9992	3.3	3.667	3.6	3.133	3.286	9992	9992	3.424	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
57248884	1992	1993	1994	1995	9992	9992	3	11	1	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	3.5	1.5	1	9994	9992	9992	2	2.5	1	9994	9994	9992	9992	1.75	2.571	2	1.2	2.5	9992	9992	2.036	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	.071	.333	0	9992	9992	.109
57249576	1993	1994	1995	1996	9992	9992	2	10	1	4	6	3	0	9992	9992	6	4	6	3	0	9992	9992	6	3	5	5	0	9992	9992	5	3	5	5	0	9992	9992	5	1.5	.5	3	9994	9992	9992	1.4	1	1.5	2	9994	9992	9992	1.4	1.833	1.429	.917	2.692	9992	9992	1.725	0	.5	0	9994	9992	9992	.2	0	0	0	9994	9992	9992	0	0	.357	.417	0	9992	9992	.196
57253279	1996	1997	1998	1999	9992	9992	9993	9993	1	1	1	1	1	9992	9992	1	1	1	1	1	9992	9992	1	3	3	3	1	9992	9992	3	3	3	3	1	9992	9992	3	1.5	1.5	2	2	9992	9992	1.778	2.5	3	3	3	9992	9992	2.857	1.786	2.143	1.929	1.9	9992	9992	1.935	0	0	0	.333	9992	9992	.111	0	0	0	0	9992	9992	0	.071	.143	0	.1	9992	9992	.081
57256290	1994	1995	1996	1997	9992	9992	1	9	1	2	4	0	2	9992	9992	4	2	0	0	2	9992	9992	2	0	3	3	3	9992	9992	3	0	0	3	3	9992	9992	3	2	9995	9994	3	9992	9992	2.333	9994	0	3	3	9992	9992	2.25	.75	.857	3	3	9992	9992	1.32	0	9995	9994	0	9992	9992	0	9994	1	0	0	9992	9992	.25	.5	.571	0	0	9992	9992	.4
57260813	1995	9992	9992	9992	9992	9992	9993	9993	1	6	9992	9992	9992	9992	9992	6	0	9992	9992	9992	9992	9992	0	3	9992	9992	9992	9992	9992	3	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	2.5	9992	9992	9992	9992	9992	2.5	1.929	9992	9992	9992	9992	9992	1.929	1	9992	9992	9992	9992	9992	1	0	9992	9992	9992	9992	9992	0	.143	9992	9992	9992	9992	9992	.143
57262270	1996	9992	9992	9992	9992	9992	9993	9993	1	4	9992	9992	9992	9992	9992	4	0	9992	9992	9992	9992	9992	0	2	9992	9992	9992	9992	9992	2	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1
57263479	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	8	0	9992	9992	8	4	5	8	0	9992	9992	8	0	2	4	0	9992	9992	4	0	2	0	0	9992	9992	2	2	2.5	3.5	9994	9992	9992	2.667	9994	4	9995	9994	9992	9992	4	2.636	2.857	2.091	1.5	9992	9992	2.292	0	0	0	9994	9992	9992	0	9994	0	9995	9994	9992	9992	0	0	0	.182	.333	9992	9992	.125
57263513	1993	1994	1995	1996	9992	9992	2	10	1	4	1	0	0	9992	9992	4	4	1	0	0	9992	9992	4	2	2	0	0	9992	9992	2	2	2	0	0	9992	9992	2	2	1	9994	9994	9992	9992	1.333	2	2	9994	9994	9992	9992	2	2	1.571	0	0	9992	9992	1.103	0	0	9994	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	.143	1	1	9992	9992	.414
57265490	1994	1995	1996	1997	1998	1999	1	9	1	3	4	4	5	0	4	5	3	0	4	5	0	4	5	2	3	2	0	2	2	3	2	3	2	0	2	2	3	2	0	1	1.5	9994	2	1.3	.5	1	1	9994	2	2	1.125	1.933	1.933	2.125	2	2	2	2	0	1	.5	0	9994	0	.3	.5	0	.5	9994	0	0	.25	.067	.267	.188	.083	0	0	.148
57272274	1994	1995	1996	9992	9992	9992	1	9	1	4	1	1	9992	9992	9992	4	4	0	0	9992	9992	9992	4	2	3	2	9992	9992	9992	3	0	0	0	9992	9992	9992	0	2	0	9995	9992	9992	9992	1	0	0	9995	9992	9992	9992	0	.5	0	0	9992	9992	9992	.294	0	1	9995	9992	9992	9992	.5	1	1	9995	9992	9992	9992	1	.7	1	1	9992	9992	9992	.824
57275298	1995	1996	1997	1998	9992	9992	9993	9993	1	0	0	4	5	9992	9992	5	0	0	4	5	9992	9992	5	2	0	3	2	9992	9992	3	2	0	3	2	9992	9992	3	9994	9994	1	2	9992	9992	1.5	3	9994	1	3	9992	9992	2	2.75	1.667	2	2.571	9992	9992	2.3	9994	9994	0	0	9992	9992	0	0	9994	0	0	9992	9992	0	0	0	0	0	9992	9992	0
57277290	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	8	9992	9992	8	5	6	8	8	9992	9992	8	3	5	4	6	9992	9992	6	3	5	4	6	9992	9992	6	4	3.5	4	4	9992	9992	3.9	4	4	3	4	9992	9992	3.75	4	3.929	3.786	4	9992	9992	3.926	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
57279640	1996	1997	1998	1999	9992	9992	9993	9993	1	4	7	8	7	9992	9992	8	4	7	8	7	9992	9992	8	3	5	2	0	9992	9992	5	3	5	2	0	9992	9992	5	2.5	1.5	3	2.667	9992	9992	2.444	1.5	1.5	3	9994	9992	9992	2	2.235	1.5	2.286	2.538	9992	9992	2.138	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	.118	.143	0	0	9992	9992	.069
57279680	1996	1997	9992	9992	9992	9992	9993	9993	1	4	2	9992	9992	9992	9992	4	0	0	9992	9992	9992	9992	0	2	2	9992	9992	9992	9992	2	2	0	9992	9992	9992	9992	2	0	0	9992	9992	9992	9992	0	1	0	9992	9992	9992	9992	.5	1.667	0	9992	9992	9992	9992	.833	1	1	9992	9992	9992	9992	1	0	1	9992	9992	9992	9992	.5	.167	1	9992	9992	9992	9992	.583
88122937	1996	1997	1998	1999	9992	9992	9993	9993	1	5	8	8	9	9992	9992	9	5	8	8	9	9992	9992	9	2	4	6	0	9992	9992	6	2	4	6	0	9992	9992	6	4	4	4	4	9992	9992	4	4	4	3.5	9994	9992	9992	3.833	4	4	3.929	3.929	9992	9992	3.963	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
88191219	1995	9992	9992	9992	9992	9992	9993	9993	0	4	9992	9992	9992	9992	9992	4	0	9992	9992	9992	9992	9992	0	3	9992	9992	9992	9992	9992	3	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	1	9992	9992	9992	9992	9992	1	.5	9992	9992	9992	9992	9992	.5	1	9992	9992	9992	9992	9992	1	0	9992	9992	9992	9992	9992	0	.75	9992	9992	9992	9992	9992	.75
88191364	1991	1992	1993	1994	9992	9992	4	12	1	4	6	0	2	9992	9992	6	4	6	0	2	9992	9992	6	2	3	4	3	9992	9992	4	2	3	0	3	9992	9992	3	1	1	9994	3	9992	9992	1.667	1	2	0	3	9992	9992	1.5	2	2.6	2.222	2.333	9992	9992	2.314	0	0	9994	0	9992	9992	0	0	0	1	0	9992	9992	.25	0	0	.222	0	9992	9992	.057
88202138	1992	1993	1994	1995	9992	9992	3	11	1	3	4	6	6	9992	9992	6	3	4	0	6	9992	9992	6	2	3	4	4	9992	9992	4	2	0	0	4	9992	9992	4	1	1.5	0	1.5	9992	9992	1	1.333	0	0	.75	9992	9992	.583	2	1.143	.214	1.5	9992	9992	1.224	0	0	1	0	9992	9992	.25	0	1	1	.25	9992	9992	.5	0	.286	.786	.125	9992	9992	.293
88251811	1992	1993	1994	1995	9992	9992	3	11	1	3	2	5	6	9992	9992	6	3	2	5	6	9992	9992	6	5	3	3	5	9992	9992	5	5	3	3	5	9992	9992	5	1.5	4	1.5	1	9992	9992	1.9	2	.5	2	2.25	9992	9992	1.778	2.167	2.167	2.2	2.333	9992	9992	2.216	0	0	0	0	9992	9992	0	0	.5	0	0	9992	9992	.111	0	.167	0	0	9992	9992	.039
88268811	1992	1993	1994	1995	1996	1997	3	11	1	2	3	0	9992	8	2	8	2	0	0	9992	8	2	8	3	2	2	9992	0	3	3	3	2	2	9992	0	3	3	1	1	9994	9992	2	1	1.333	1	1.5	1	9992	9994	1	1.2	1.556	1.357	1.333	9992	2	1.333	1.475	0	0	9994	9992	0	0	0	0	0	0	9992	9994	0	0	0	0	0	9992	0	0	0
90316053	1995	1996	1997	1998	9992	9992	9993	9993	1	1	4	2	0	9992	9992	4	1	4	2	0	9992	9992	4	0	3	5	0	9992	9992	5	0	3	5	0	9992	9992	5	3	2.5	3	9994	9992	9992	2.75	9994	2	3.5	9994	9992	9992	2.75	2.846	3	3.1	2.917	9992	9992	2.957	0	0	0	9994	9992	9992	0	9994	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90316656	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	8	0	9992	9992	8	4	5	8	0	9992	9992	8	0	4	0	0	9992	9992	4	0	4	0	0	9992	9992	4	3	2	2	9994	9992	9992	2.333	9994	3.5	9994	9994	9992	9992	3.5	3.625	3.333	3.571	3.857	9992	9992	3.593	0	0	0	9994	9992	9992	0	9994	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
90500059	1991	1992	1993	1994	1995	9992	4	11	1	4	5	6	8	0	9992	8	4	5	6	8	0	9992	8	3	4	6	5	0	9992	6	3	4	6	5	0	9992	6	3	3	2.667	2	9994	9992	2.667	3	3	3	3	9994	9992	3	3	3.429	3.286	3.231	3.333	9992	3.293	0	0	0	0	9994	9992	0	0	0	0	0	9994	9992	0	0	0	0	0	0	9992	0
90500217	1991	1992	1993	1994	9992	9992	4	12	1	1	3	4	2	9992	9992	4	1	0	4	2	9992	9992	4	0	0	2	3	9992	9992	3	0	0	2	3	9992	9992	3	3	4	3	4	9992	9992	3.429	9994	9994	2.5	2	9992	9992	2.25	2.3	2.75	2.714	3.125	9992	9992	2.705	0	0	0	0	9992	9992	0	9994	9994	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90500459	1994	1995	1996	1997	9992	9992	1	9.1	1	3	2	4	5	9992	9992	5	3	2	4	5	9992	9992	5	2	3	2	4	9992	9992	4	2	3	2	4	9992	9992	4	.667	2	1	2	9992	9992	1.333	1	1	2	1	9992	9992	1.25	.769	1.385	1.938	2.071	9992	9992	1.571	.667	0	.5	0	9992	9992	.333	0	0	0	0	9992	9992	0	.462	.308	.125	0	9992	9992	.214
90500516	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	2	9992	9992	6	4	5	6	2	9992	9992	6	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	2	2.5	2	2	9992	9992	2.143	2	2.5	2	9994	9992	9992	2.167	2.333	2.357	2.692	2.818	9992	9992	2.54	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	.071	0	0	9992	9992	.02
90500633	1992	1993	1994	1995	9992	9992	3	11	1	5	6	0	0	9992	9992	6	5	6	0	0	9992	9992	6	3	2	4	0	9992	9992	4	3	2	4	0	9992	9992	4	3	4	9994	9994	9992	9992	3.4	3.5	3	3	9994	9992	9992	3.167	3.571	3.583	3.545	3.833	9992	9992	3.605	0	0	9994	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90500914	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2.5	2.5	2	9994	9992	9992	2.333	2	2.5	9994	9994	9992	9992	2.25	2.833	2.833	2.714	2.923	9992	9992	2.824	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
90503807	1993	1994	1995	1996	9992	9992	2	10	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	2	2	2	4	9992	9992	4	2	2	2	4	9992	9992	4	4	4	3.5	3.5	9992	9992	3.8	4	3.5	4	2.5	9992	9992	3.364	3.9	3.667	3.588	3.364	9992	9992	3.62	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90504104	1993	1994	1995	1996	9992	9992	2	10	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	2.5	2	2.5	2	9992	9992	2.25	2	2.5	2	9994	9992	9992	2.167	2.583	2.923	2.857	3.167	9992	9992	2.882	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90504142	1992	1993	1994	9992	9992	9992	3	11	1	2	3	0	9992	9992	9992	3	2	0	0	9992	9992	9992	2	2	3	0	9992	9992	9992	3	2	3	0	9992	9992	9992	3	1.5	3	9994	9992	9992	9992	2.25	1.5	1	9994	9992	9992	9992	1.25	2.167	2.538	2.238	9992	9992	9992	2.304	0	0	9994	9992	9992	9992	0	0	0	9994	9992	9992	9992	0	0	0	0	9992	9992	9992	0
90504220	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	6	9992	9992	6	4	5	6	6	9992	9992	6	2	3	6	5	9992	9992	6	2	3	6	5	9992	9992	6	3	3.25	2	3.75	9992	9992	3.273	4	3.5	2.5	4	9992	9992	3.429	3.357	3.357	2.308	3.214	9992	9992	3.073	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	.077	0	9992	9992	.018
90504248	1991	1992	1993	1994	9992	9992	4	12	1	2	3	0	0	9992	9992	3	0	0	0	0	9992	9992	0	0	2	3	2	9992	9992	3	0	2	0	0	9992	9992	2	0	3	9994	9994	9992	9992	1.5	9994	1.5	1	9995	9992	9992	1.333	.5	2.3	1.1	.8	9992	9992	1.189	1	0	9994	9994	9992	9992	.5	9994	0	0	9995	9992	9992	0	.583	0	.2	.2	9992	9992	.27
90504500	1993	1994	1995	1996	9992	9992	2	10	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	3.5	3	4	4	9992	9992	3.625	2.5	2.5	4	9994	9992	9992	3	2.75	3	3.417	3.417	9992	9992	3.137	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90504504	1994	1995	1996	1997	9992	9992	1	9	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	6	6	9992	9992	6	3	4	6	6	9992	9992	6	4	3.75	4	3	9992	9992	3.7	3.5	2.5	4	3	9992	9992	3.25	3.583	3.188	3.786	3.417	9992	9992	3.481	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90504603	1994	1995	1996	1997	9992	9992	1	9	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	0	6	9992	9992	6	3	4	0	6	9992	9992	6	1.5	1.5	2	1	9992	9992	1.5	1.667	1.5	9994	1	9992	9992	1.429	1.929	1.636	1.643	1.75	9992	9992	1.745	0	0	0	.5	9992	9992	.125	.333	0	9994	0	9992	9992	.143	.071	.091	0	.083	9992	9992	.059
90506040	1991	1992	1993	1994	9992	9992	4	11	1	2	4	2	2	9992	9992	4	2	0	0	0	9992	9992	2	2	3	3	0	9992	9992	3	2	0	0	0	9992	9992	2	.5	1	0	0	9992	9992	.5	2	.5	1	9994	9992	9992	1.167	1.071	.417	1.429	0	9992	9992	.769	.5	.5	1	1	9992	9992	.667	0	.5	.5	9994	9992	9992	.333	.286	.667	.429	1	9992	9992	.577
90506094	1993	1994	1995	1996	9992	9992	2	10	1	5	4	5	5	9992	9992	5	5	4	0	5	9992	9992	5	2	3	2	2	9992	9992	3	2	3	2	2	9992	9992	3	.5	1.5	0	3	9992	9992	1.167	4	1.5	.5	3	9992	9992	1.833	1.75	2.6	1.308	3	9992	9992	2.204	.5	0	1	0	9992	9992	.333	0	0	.5	0	9992	9992	.167	.25	0	.385	0	9992	9992	.148
90506203	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	0	3	4	0	9992	9992	4	0	3	4	0	9992	9992	4	3	3	2	9994	9992	9992	2.667	9994	2	3	9994	9992	9992	2.5	3.25	3	3.333	3.833	9992	9992	3.347	0	0	0	9994	9992	9992	0	9994	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90506236	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	4	3	6	9992	9992	6	2	4	3	6	9992	9992	6	4	4	4	3.5	9992	9992	3.875	4	3.5	4	2.5	9992	9992	3.5	4	3.875	4	3.333	9992	9992	3.839	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90506268	1994	1995	1996	1997	9992	9992	1	9	1	4	4	5	0	9992	9992	5	4	4	5	0	9992	9992	5	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2.5	2.5	1.5	9994	9992	9992	2.167	1	2	9994	9994	9992	9992	1.5	2	2.429	2.077	1.444	9992	9992	2.041	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	.077	.111	9992	9992	.041
90506285	1994	9992	9992	9992	9992	9992	1	9	1	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1	2	9992	9992	9992	9992	9992	2	0	9992	9992	9992	9992	9992	0	1	9992	9992	9992	9992	9992	1	0	9992	9992	9992	9992	9992	0	.4	9992	9992	9992	9992	9992	.4	0	9992	9992	9992	9992	9992	0	1	9992	9992	9992	9992	9992	1	.6	9992	9992	9992	9992	9992	.6
90506286	1992	1993	1994	9992	9992	9992	3	11	1	3	4	5	9992	9992	9992	5	3	4	0	9992	9992	9992	4	2	2	4	9992	9992	9992	4	2	2	4	9992	9992	9992	4	2	3	0	9992	9992	9992	2	2	2	1	9992	9992	9992	1.75	1.833	2.727	.833	9992	9992	9992	1.966	0	0	1	9992	9992	9992	.2	0	0	0	9992	9992	9992	0	.083	0	.5	9992	9992	9992	.138
90506372	1991	1992	1993	1994	9992	9992	4	12	1	5	6	8	7	9992	9992	8	5	6	8	7	9992	9992	8	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	2	3.5	3.5	3.5	9992	9992	3.125	3	2.5	3	9994	9992	9992	2.833	3.417	3.462	3.25	3.75	9992	9992	3.469	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90506428	1993	1994	1995	1996	9992	9992	2	10	1	1	4	4	0	9992	9992	4	1	4	4	0	9992	9992	4	1	0	3	0	9992	9992	3	1	0	3	0	9992	9992	3	1	1	2	9994	9992	9992	1.167	1	9994	3.5	9994	9992	9992	2.25	1.273	1.625	2.733	2.6	9992	9992	2.058	0	.333	0	9994	9992	9992	.167	0	9994	0	9994	9992	9992	0	.091	.125	0	0	9992	9992	.058
90506472	1993	1994	1995	1996	1997	9992	2	10	1	3	1	0	9992	4	9992	4	0	0	0	9992	0	9992	0	2	2	0	9992	3	9992	3	0	0	0	9992	0	9992	0	0	0	9994	9992	9995	9992	0	0	0	9994	9992	9995	9992	0	.333	1.125	3	9992	4	9992	1.864	1	1	9994	9992	9995	9992	1	1	1	9994	9992	9995	9992	1	.833	.5	0	9992	0	9992	.409
90506828	1993	1994	1995	1996	1997	9992	2	10	1	1	4	1	1	4	9992	4	0	0	1	1	4	9992	4	2	2	2	2	2	9992	2	0	2	2	2	2	9992	2	9995	9995	3	2.5	3	9992	2.857	9995	2	2	2	9995	9992	2	2.4	2.6	3	2.909	3.4	9992	3.038	9995	9995	0	0	0	9992	0	9995	0	0	0	9995	9992	0	0	0	0	0	0	9992	0
90506849	1996	1997	1998	1999	9992	9992	9993	9993	1	3	4	4	7	9992	9992	7	3	4	4	7	9992	9992	7	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2.5	1	2	1	9992	9992	1.714	2	3	2	9994	9992	9992	2.333	2.5	2.333	2.643	2.125	9992	9992	2.438	0	.5	0	0	9992	9992	.143	0	0	0	9994	9992	9992	0	0	.083	0	0	9992	9992	.021
90506896	1993	1994	1995	9992	9992	9992	2	10	1	2	4	1	9992	9992	9992	4	2	4	1	9992	9992	9992	4	0	3	3	9992	9992	9992	3	0	3	0	9992	9992	9992	3	1.333	1.5	1.5	9992	9992	9992	1.429	9994	.333	.667	9992	9992	9992	.5	2	1.571	1	9992	9992	9992	1.526	0	.5	0	9992	9992	9992	.143	9994	.667	.667	9992	9992	9992	.667	0	.286	.417	9992	9992	9992	.237
90508033	1991	1992	1993	1994	9992	9992	4	12	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	6	3	5	0	9992	9992	6	6	3	5	0	9992	9992	6	3	2	2	.5	9992	9992	1.889	2	2	2	9994	9992	9992	2	3	2.615	2.583	2.6	9992	9992	2.702	0	.333	0	.5	9992	9992	.222	0	0	0	9994	9992	9992	0	0	.077	0	.1	9992	9992	.043
90508165	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	5	9992	9992	6	4	0	0	5	9992	9992	5	2	3	4	4	9992	9992	4	2	3	4	4	9992	9992	4	2	0	0	2	9992	9992	.857	3	1	1	2	9992	9992	1.714	2.667	2.125	2.333	2.375	9992	9992	2.357	0	1	1	0	9992	9992	.571	0	0	0	0	9992	9992	0	0	.125	.167	0	9992	9992	.071
90508577	1993	1994	1995	1996	9992	9992	2	10	1	4	5	8	4	9992	9992	8	4	5	8	4	9992	9992	8	3	2	4	0	9992	9992	4	3	2	4	0	9992	9992	4	2	2.5	1.5	3.5	9992	9992	2.375	2	2.5	1.5	9994	9992	9992	2	2.5	3.167	2.75	3.2	9992	9992	2.909	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90543102	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	0	2	3	4	9992	9992	4	0	2	3	4	9992	9992	4	4	3.5	4	9994	9992	9992	3.833	9994	4	4	2	9992	9992	3.6	3.083	3.833	3.333	3.182	9992	9992	3.362	0	0	0	9994	9992	9992	0	9994	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90543104	1993	1994	1995	1996	9992	9992	2	10	1	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	2	2	3	0	9992	9992	3	0	0	3	0	9992	9992	3	2.5	1.5	3.667	9994	9992	9992	2.714	0	0	4	9994	9992	9992	2	2.833	.917	3.375	2.875	9992	9992	2.542	0	.5	0	9994	9992	9992	.143	1	1	0	9994	9992	9992	.5	.167	.583	0	0	9992	9992	.188
90544204	1993	1994	1995	1996	9992	9992	2	10	1	5	8	8	7	9992	9992	8	5	8	8	7	9992	9992	8	3	6	2	0	9992	9992	6	3	6	2	0	9992	9992	6	2.75	3	3	2.5	9992	9992	2.8	3	4	2.5	9994	9992	9992	3.167	3	3.467	3.188	3	9992	9992	3.175	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90546223	1992	1993	1994	1995	9992	9992	3	11	1	4	6	6	0	9992	9992	6	4	6	0	0	9992	9992	6	3	4	0	0	9992	9992	4	3	4	0	0	9992	9992	4	2.5	1	0	9994	9992	9992	1.143	2.5	2.5	9994	9994	9992	9992	2.5	3.308	2.375	2.737	2.455	9992	9992	2.712	0	0	1	9994	9992	9992	.286	0	0	9994	9994	9992	9992	0	0	0	.105	.091	9992	9992	.051
90548078	1994	1995	1996	1997	9992	9992	1	9	1	2	4	0	5	9992	9992	5	2	4	0	0	9992	9992	4	3	2	5	0	9992	9992	5	3	2	5	0	9992	9992	5	2.5	2	9994	0	9992	9992	1.8	3.5	3	3	9994	9992	9992	3.167	2.833	2.167	2.5	2.667	9992	9992	2.533	0	0	9994	1	9992	9992	.2	0	0	0	9994	9992	9992	0	0	0	.083	.111	9992	9992	.044
