AID	RRELNO	H3TR1	H3TR2	H3TR3	H3TR4	H3TR5	PAGE	H3TR6	H3TR7	H3TR8	H3TR9	H3TR10	H3TR11	H3TR12	H3TR13	H3TR14	SXORDER	CP
57279640	14	0	0	2	2	1	18	4	0	1	0	97	0	0	0	0	5	 
57279640	15	0	0	2	2	2	17	1	0	1	0	97	0	0	0	1	3	 
57279640	16	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	4	 
57279640	17	1	0	2	1	3	22	4	1	1	0	97	0	0	0	0	1	 
57279680	1	6	1	1	1	1	21	1	0	1	0	97	0	0	0	0	2	 
57279680	2	1	1	1	1	8	28	1	0	1	0	97	1	0	0	0	1	1
88122937	1	0	1	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
88122937	2	0	0	2	2	1	18	4	0	0	0	97	0	0	0	1	 	 
88122937	3	0	0	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
88122937	4	1	1	2	3	97	19	4	0	1	0	97	0	0	0	0	1	 
88149345	1	1	1	1	1	4	25	4	1	1	1	4	1	0	0	1	1	1
88191219	1	0	1	2	1	2	23	4	0	1	0	97	2	0	0	0	4	 
88191219	2	0	0	2	1	3	24	4	0	1	0	97	0	0	0	0	3	 
88191219	3	0	1	2	1	1	22	4	0	1	0	97	0	0	0	0	2	 
88191219	4	1	1	2	3	97	21	4	0	1	0	97	1	0	0	1	1	 
88191364	1	0	1	2	2	3	22	4	0	1	0	97	0	0	0	1	6	 
88191364	2	0	0	2	2	2	23	4	0	1	0	97	0	0	0	0	5	 
88191364	3	0	0	2	2	1	24	4	0	1	0	97	0	0	0	0	4	 
88191364	4	0	0	2	3	97	25	4	0	1	0	97	0	0	0	0	3	 
88191364	5	0	0	2	1	3	28	5	0	1	0	97	0	0	0	0	2	 
88191364	6	1	1	2	1	1	26	5	0	1	0	97	1	0	0	0	1	1
88202138	1	1	1	1	1	11	34	3	0	1	1	1	0	0	0	0	1	 
88202138	2	0	1	1	1	2	25	3	0	1	0	97	0	0	0	0	2	 
88202138	3	0	1	1	1	1	24	3	0	1	0	97	0	0	0	1	3	 
88249047	1	1	1	1	1	4	28	3	0	1	1	2	1	1	0	1	1	1
88249047	2	0	0	1	1	5	29	3	0	0	0	97	0	0	0	0	 	 
88251811	1	0	1	2	2	2	21	4	0	1	0	97	0	0	0	1	2	 
88251811	2	1	1	2	2	2	21	4	0	1	0	97	0	0	0	0	1	 
88268811	1	9	0	2	1	3	26	1	1	1	0	97	1	1	1	1	1	 
90316053	1	1	1	1	3	97	20	4	0	1	0	97	0	0	0	1	1	 
90316656	1	0	1	2	2	2	17	3	0	1	0	97	0	0	0	0	1	 
90500059	1	1	1	1	1	1	24	4	1	1	0	97	0	0	0	0	1	1
90500516	1	0	1	1	1	4	28	4	0	1	0	97	2	2	0	0	10	 
90500516	2	0	1	1	1	3	27	4	0	1	0	97	2	2	0	1	11	 
90500516	3	0	0	1	1	2	26	4	0	1	0	97	0	0	0	0	9	 
90500516	4	0	0	1	1	2	26	4	0	1	0	97	0	0	0	1	8	 
90500516	5	1	1	1	1	29	53	4	0	1	1	2	1	0	0	0	1	1
90500516	6	0	1	1	1	6	30	5	1	1	0	97	0	0	0	0	2	 
90500516	7	0	0	1	1	3	27	4	0	1	0	97	0	0	0	0	3	 
90500516	8	0	0	1	1	2	26	4	0	1	0	97	0	0	0	0	4	 
90500516	9	0	0	1	1	3	27	4	0	1	0	97	0	0	0	0	5	 
90500516	10	0	0	1	1	4	28	4	0	1	0	97	0	0	0	0	6	 
90500516	11	0	1	1	1	1	25	4	1	1	0	97	0	0	0	1	7	 
90500638	1	0	1	2	1	1	25	3	0	1	0	97	0	0	0	0	1	2
90500638	2	0	1	2	3	97	24	3	0	1	0	97	0	0	0	0	2	 
90500914	1	0	1	2	2	1	24	3	0	1	0	97	0	0	0	1	2	 
90500914	2	1	1	2	1	3	28	3	0	1	1	2	1	0	0	0	1	1
90500914	3	0	1	2	2	2	23	3	0	1	0	97	0	0	0	0	3	 
90500914	4	0	1	2	2	4	21	3	0	1	0	97	0	0	0	0	4	 
90500974	1	0	1	2	2	3	21	4	0	1	0	97	0	0	0	1	4	 
90500974	2	0	1	2	2	2	22	4	0	1	0	97	0	0	0	1	3	 
90500974	3	0	1	2	2	5	19	4	0	1	0	97	0	0	0	0	2	 
90500974	4	1	0	2	2	1	23	4	0	1	0	97	0	0	0	0	1	 
90501955	1	0	1	2	2	1	21	4	0	0	0	97	0	0	0	0	 	 
90501955	2	0	1	2	1	1	23	4	0	1	0	97	0	0	0	0	2	 
90501955	3	0	1	2	2	1	21	4	0	0	0	97	0	0	0	0	 	 
90501955	4	0	0	2	2	2	20	4	0	0	0	97	0	0	0	0	 	 
90501955	5	0	1	2	2	2	20	4	0	1	0	97	0	0	0	0	1	 
90503807	1	1	1	2	2	3	19	2	0	1	0	97	2	0	0	0	1	 
90504104	1	0	1	1	1	1	23	3	0	1	0	97	0	0	0	0	4	 
90504104	2	0	1	1	1	2	24	3	0	1	0	97	0	0	0	0	3	 
90504104	3	0	1	1	3	97	22	3	0	1	0	97	0	0	0	0	2	 
90504104	4	0	1	1	3	97	22	3	0	1	0	97	0	0	0	0	1	 
90504142	1	1	1	1	1	4	28	4	0	1	1	2	1	1	0	0	2	1
90504142	2	1	1	1	1	4	28	4	0	1	1	2	1	1	0	0	1	 
90504142	3	1	1	1	1	4	28	4	0	1	0	97	0	1	0	1	3	 
90504142	4	0	1	1	1	4	28	4	0	1	0	97	0	0	0	1	4	 
90504220	1	1	1	2	1	1	23	4	0	1	0	97	0	0	0	0	1	1
90504248	1	0	1	2	1	1	26	5	1	1	1	2	2	0	0	0	2	 
90504248	2	1	1	2	2	2	23	5	1	1	0	97	1	0	0	1	1	 
90504500	1	0	1	1	3	97	22	3	0	1	0	97	0	0	0	1	2	 
90504500	2	0	1	1	2	1	21	3	0	1	0	97	0	0	0	0	5	 
90504500	3	0	1	1	3	97	22	3	0	1	1	3	0	0	0	0	4	 
90504500	4	0	1	1	1	3	25	3	0	1	0	97	0	0	0	0	3	 
90504500	5	1	1	1	2	2	20	3	0	1	0	97	0	0	0	0	1	 
90504504	1	1	1	1	3	97	21	3	0	1	0	97	0	0	0	1	1	1
90504504	2	0	1	1	3	97	21	3	0	1	0	97	0	0	0	0	2	 
90504504	3	0	0	1	3	97	21	5	1	0	0	97	0	0	0	1	 	 
90504504	4	0	0	1	3	97	21	3	0	0	0	97	0	0	0	0	 	 
90504603	1	0	1	2	3	97	21	3	0	1	0	97	0	0	0	1	8	 
90504603	2	0	1	2	2	1	20	3	0	0	0	97	0	0	0	0	 	 
90504603	3	0	1	2	3	97	21	3	0	1	0	97	0	0	0	0	5	 
90504603	4	0	0	2	2	1	20	3	0	1	0	97	0	0	0	0	7	 
90504603	5	0	0	2	1	1	22	3	1	1	0	97	0	0	0	0	6	 
90504603	6	0	0	2	2	2	19	3	0	1	0	97	0	0	0	0	4	 
90504603	7	0	0	2	1	9	30	3	0	1	0	97	0	0	0	0	3	 
90504603	8	0	1	2	2	1	20	3	0	0	0	97	0	0	0	1	 	 
90504603	9	1	1	2	1	4	25	3	0	1	0	97	0	0	0	0	1	1
90504603	10	0	0	2	2	2	19	3	0	1	0	97	0	0	0	0	2	 
90506040	1	0	1	1	1	1	25	2	0	1	0	97	0	0	0	0	4	 
90506040	2	0	1	1	1	3	27	2	8	1	0	97	0	0	0	0	3	 
90506040	3	1	1	1	1	1	25	2	0	1	0	97	1	0	0	0	1	 
90506040	4	0	1	1	2	4	20	2	0	1	0	97	0	0	0	0	2	 
90506094	1	1	1	1	3	97	22	3	0	1	1	2	1	0	0	0	1	 
90506203	1	1	1	1	1	1	25	4	1	1	1	2	1	1	0	0	1	 
90506236	1	0	1	2	2	1	20	5	1	1	0	97	0	0	0	0	2	 
90506236	2	0	0	2	3	97	21	4	1	0	0	97	0	0	0	0	 	 
90506236	3	0	1	2	1	2	23	4	0	1	0	97	0	0	0	0	1	 
90506268	1	1	1	2	1	1	22	4	0	1	0	97	0	0	0	1	2	 
90506268	2	1	1	2	3	97	21	4	0	1	1	1	0	0	0	0	1	 
90506268	3	1	1	2	2	1	20	4	0	1	0	97	0	0	0	0	3	 
90506285	1	0	1	2	1	6	28	4	0	1	0	97	2	0	0	0	3	 
90506285	2	0	1	2	2	2	20	4	0	1	0	97	2	0	0	0	2	 
90506285	3	1	1	2	1	14	36	4	0	1	0	97	1	0	0	0	1	1
90506286	1	0	1	2	1	3	26	4	0	1	0	97	2	0	0	0	1	 
90506372	1	0	1	1	1	2	28	5	1	1	0	97	0	0	0	0	2	 
90506372	2	1	1	1	1	8	34	1	0	1	0	97	1	1	0	0	1	1
90506428	1	9	9	1	2	3	20	9	9	1	1	1	9	9	0	6	1	 
90506725	1	0	1	1	3	97	22	4	0	1	0	97	0	0	0	1	5	 
90506725	2	0	1	1	1	3	25	4	0	1	0	97	0	0	0	0	4	 
90506725	3	0	1	1	1	3	25	4	0	1	0	97	0	0	0	0	3	 
90506725	4	0	1	1	1	13	35	4	0	1	0	97	0	0	0	0	2	 
90506725	5	1	1	1	2	1	21	4	0	1	1	1	1	1	0	1	1	 
90506828	1	0	1	1	2	1	21	8	1	1	0	97	0	0	0	0	5	 
90506828	2	0	0	1	3	97	22	5	1	1	0	97	0	0	0	0	4	 
90506828	3	1	1	1	1	6	28	5	1	1	1	1	1	1	0	0	1	 
90506828	4	0	0	1	2	1	21	5	1	1	0	97	0	0	0	0	3	 
90506828	5	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	2	 
90506849	1	0	1	1	1	1	20	5	0	1	0	97	0	0	0	0	2	 
90506849	2	1	1	1	1	8	27	2	0	1	1	1	2	0	0	0	1	1
90507350	1	0	1	1	2	1	21	4	0	1	0	97	0	0	0	1	5	 
90507350	2	0	1	1	2	2	20	3	0	1	0	97	0	0	0	1	3	 
90507350	3	0	1	1	1	2	24	4	0	1	0	97	0	0	0	0	2	 
90507350	4	1	1	1	2	1	21	4	0	1	1	1	1	1	0	1	1	1
90507350	5	0	1	1	2	2	20	4	0	1	1	1	0	0	0	0	4	 
90507957	1	1	1	1	3	97	21	4	0	1	1	1	1	0	0	0	1	1
90508033	1	1	1	1	1	1	25	4	0	1	1	1	1	1	0	1	1	1
90508165	1	1	1	1	1	7	28	3	0	1	1	2	1	1	0	0	1	1
90508165	2	0	0	1	3	97	21	3	0	0	0	97	0	0	0	1	 	 
90508577	1	1	1	1	3	97	22	4	0	1	0	97	0	0	0	0	1	 
90543102	1	0	1	2	1	9	34	3	0	1	0	97	2	0	0	0	7	 
90543102	2	0	1	2	2	2	23	3	0	1	0	97	0	0	0	0	6	 
90543102	3	0	0	2	2	4	21	3	0	1	0	97	0	0	0	0	4	 
90543102	4	0	0	2	2	3	22	5	1	1	0	97	0	0	0	0	2	 
90543102	5	0	0	2	3	97	25	5	1	1	0	97	0	0	0	1	3	 
90543102	6	1	1	2	2	4	21	3	0	1	0	97	0	0	0	0	1	 
90543102	7	0	0	2	2	4	21	5	1	1	0	97	0	0	0	0	5	 
90544204	1	1	1	1	1	10	32	3	0	1	0	97	0	0	0	0	1	 
90544204	2	0	1	1	1	2	24	5	0	1	0	97	0	0	0	0	4	 
90544204	3	0	1	2	1	10	32	3	0	1	0	97	0	0	0	0	5	 
90544204	4	1	1	1	1	5	27	3	0	1	0	97	0	0	0	0	2	 
90544204	5	0	0	1	2	6	16	5	0	1	0	97	0	0	0	0	3	 
90544204	6	0	1	1	1	3	25	5	1	1	0	97	2	0	0	0	6	 
90546223	1	0	0	1	1	7	30	4	0	1	0	97	0	0	0	0	4	 
90546223	2	0	1	1	1	15	38	4	0	1	0	97	2	0	0	0	3	 
90546223	3	0	1	1	1	20	43	4	0	1	0	97	0	0	0	0	2	 
90546223	4	1	0	1	1	7	30	4	0	1	0	97	0	0	0	0	1	 
90570023	1	0	0	1	1	1	24	4	0	1	0	97	0	0	0	0	2	 
90570023	2	0	0	1	2	1	22	4	0	1	1	1	0	0	0	1	1	2
90570184	1	1	1	1	1	1	25	4	0	1	1	1	1	1	0	1	1	1
90570190	1	0	1	1	2	1	20	4	0	1	0	97	0	0	0	0	4	 
90570190	2	0	1	1	1	3	24	4	0	1	0	97	0	0	0	0	2	 
90570190	3	0	0	2	2	2	19	4	0	0	0	97	0	0	0	0	 	 
90570190	4	1	1	1	1	3	24	4	0	1	0	97	0	0	0	0	1	 
90570190	5	0	1	1	1	2	23	4	0	1	0	97	0	0	0	1	3	 
90570222	1	1	0	2	1	2	25	4	0	1	1	1	1	2	0	0	1	 
90570280	1	1	1	2	2	3	22	5	0	1	1	2	1	0	0	0	1	 
90570282	1	0	1	2	3	97	22	5	0	1	0	97	0	0	0	1	8	 
90570282	2	0	1	2	3	97	22	4	0	1	0	97	0	0	0	0	7	 
90570282	3	0	0	2	3	97	22	4	0	1	0	97	0	0	0	0	6	 
90570282	4	0	1	2	3	97	22	4	0	1	0	97	0	0	0	0	2	 
90570282	5	0	0	2	3	97	22	3	0	1	0	97	0	0	0	0	5	 
90570282	6	0	0	2	3	97	22	4	0	1	0	97	0	0	0	0	4	 
90570282	7	0	0	2	3	97	22	4	0	1	0	97	0	0	0	0	3	 
90570282	8	0	0	2	3	97	22	2	0	1	0	97	0	0	0	1	1	 
90570412	1	1	1	2	3	97	23	4	1	1	0	97	0	0	0	1	1	 
90570531	1	0	1	2	2	2	21	4	0	1	0	97	0	0	0	1	8	 
90570531	2	0	1	2	2	1	22	4	0	1	0	97	0	0	0	1	7	 
90570531	3	0	1	2	2	2	21	4	0	1	0	97	2	1	0	0	5	 
90570531	4	0	1	2	1	2	25	4	0	1	0	97	0	0	0	0	6	 
90570531	5	0	0	2	2	3	20	4	0	1	0	97	0	0	0	0	4	 
90570531	6	1	1	2	1	1	24	4	0	1	0	97	0	0	0	0	1	1
90570531	7	0	0	2	1	2	25	4	0	1	0	97	0	0	0	0	3	 
90570531	8	0	0	2	2	3	20	4	0	1	0	97	0	0	0	0	2	 
90570531	9	0	1	2	1	1	24	4	0	1	0	97	0	0	0	1	9	 
90570536	1	1	1	1	1	1	24	3	0	1	0	97	0	0	0	0	1	2
90570582	1	0	1	2	2	1	22	3	0	1	0	97	0	0	0	0	1	 
90570582	2	1	1	2	1	1	24	3	0	0	0	97	0	0	0	0	 	1
90570582	3	0	1	2	1	1	24	5	1	1	0	97	0	0	0	0	2	 
90570626	1	1	1	2	2	2	24	3	0	1	0	97	1	1	0	0	1	1
90570655	1	1	1	1	2	1	22	3	0	1	0	97	0	0	0	1	3	 
90570655	2	0	0	1	1	5	28	3	0	1	0	97	0	0	0	0	5	 
90570655	3	0	0	1	1	3	26	3	0	1	0	97	0	0	0	0	4	 
90570655	4	1	1	1	1	5	28	3	0	1	1	3	0	0	0	1	2	 
90570655	5	1	1	1	1	2	25	3	0	1	0	97	0	0	0	0	1	 
90570697	1	0	1	1	1	3	26	4	0	1	0	97	0	0	0	0	2	 
90570697	2	1	1	1	3	97	23	4	0	1	0	97	1	1	0	0	1	 
90570720	1	0	1	1	1	2	24	4	0	1	0	97	0	0	0	1	12	 
90570720	2	0	0	1	1	1	23	4	0	1	0	97	0	0	0	0	5	 
90570720	3	0	0	1	1	3	25	4	0	1	0	97	0	0	0	0	10	 
90570720	4	0	0	1	1	1	23	4	0	1	0	97	0	0	0	0	11	 
90570720	5	0	1	1	1	4	26	4	0	1	0	97	0	0	0	0	13	 
90570720	6	0	1	1	1	4	26	4	0	1	1	2	2	0	0	0	1	 
90570720	7	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	2	 
90570720	8	0	1	1	1	1	23	4	0	1	0	97	0	0	0	0	6	 
90570720	9	0	1	1	1	1	23	4	0	0	0	97	0	0	0	0	 	 
90570720	10	0	0	1	1	4	26	4	0	1	0	97	0	0	0	0	9	 
90570720	11	0	1	1	2	1	21	4	0	1	0	97	0	0	0	1	7	 
90570720	12	0	0	1	1	1	23	4	0	1	0	97	0	0	0	1	8	 
90570720	13	0	0	1	1	5	27	4	0	1	0	97	0	0	0	0	4	 
90570720	14	0	1	1	1	7	29	4	0	1	0	97	0	0	0	0	3	 
90570725	1	0	1	1	2	2	22	4	0	1	0	97	0	0	0	1	2	 
90570725	2	0	0	1	2	3	21	4	0	1	0	97	0	0	0	1	4	 
90570725	3	0	1	1	2	3	21	4	0	1	0	97	0	0	0	1	3	 
90570725	4	0	1	1	2	2	22	4	0	1	1	1	0	0	0	1	1	 
90570778	1	0	1	2	1	5	27	5	1	1	0	97	0	0	0	0	5	 
90570778	2	0	1	2	1	2	24	4	0	1	0	97	0	0	0	0	4	 
90570778	3	0	1	1	1	8	30	5	1	1	0	97	0	0	0	0	3	 
90570778	4	0	1	1	1	6	28	5	1	1	1	1	0	0	0	0	2	 
90570778	5	1	1	1	1	6	28	2	0	1	1	2	1	1	0	0	1	1
90570820	1	0	1	2	2	1	22	4	0	1	0	97	0	0	0	0	6	 
90570820	2	0	1	2	2	1	22	4	0	1	0	97	2	0	0	0	3	 
90570820	3	0	0	2	2	3	20	4	0	1	0	97	0	0	0	0	2	 
90570820	4	1	1	2	2	5	18	4	0	1	0	97	0	0	0	0	1	 
90570820	5	0	0	2	2	2	21	4	0	1	0	97	0	0	0	0	5	 
90570820	6	0	0	2	2	1	22	4	0	1	0	97	0	0	0	0	4	 
90570820	7	0	0	2	2	1	22	4	0	1	0	97	0	0	0	1	7	 
90570820	8	0	0	2	2	2	21	4	0	1	0	97	0	0	0	0	8	 
90570892	1	1	1	1	1	1	24	4	0	1	1	3	1	1	0	1	1	 
90570992	1	0	1	1	1	2	24	4	0	1	0	97	0	0	0	1	9	 
90570992	2	0	0	1	1	2	24	4	0	1	1	1	0	0	0	1	6	 
90570992	3	0	1	1	1	1	23	4	0	1	0	97	0	0	0	1	3	 
90570992	4	0	0	1	3	97	22	4	0	1	0	97	0	0	0	1	5	 
90570992	5	0	1	1	1	3	25	4	0	1	0	97	0	0	0	0	2	 
90570992	6	1	1	1	1	1	23	4	0	1	0	97	1	0	0	0	1	 
90570992	7	0	1	1	2	1	21	4	0	1	0	97	0	0	0	0	4	 
90570992	8	0	0	1	1	2	24	4	0	1	0	97	0	0	0	1	7	 
90570992	9	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	8	 
90571004	1	1	1	2	2	4	17	4	0	1	0	97	0	0	0	1	2	 
90571004	2	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	1	 
90571069	1	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	4	 
90571069	2	0	1	1	1	1	22	4	0	1	0	97	0	0	0	1	2	 
90571069	3	0	0	1	1	2	23	4	0	1	0	97	0	0	0	0	3	 
90571069	4	0	1	1	3	97	21	4	0	1	0	97	0	0	0	1	1	 
90571074	1	0	1	2	1	7	30	1	1	1	0	97	0	0	0	0	2	 
90571074	2	0	1	2	2	4	19	1	1	1	0	97	2	0	0	0	1	 
90571103	1	0	1	2	2	2	19	4	1	1	0	97	0	0	0	0	4	 
90571103	2	0	0	2	3	97	21	4	0	1	0	97	0	0	0	0	3	 
90571103	3	0	0	2	2	1	20	4	0	1	0	97	0	0	0	0	2	 
90571103	4	0	1	2	2	3	18	4	0	1	0	97	0	0	0	1	1	 
90571107	1	0	1	1	1	4	24	4	0	1	0	97	0	0	0	1	4	 
90571107	2	0	1	1	1	2	22	4	1	1	1	1	0	0	0	1	3	 
90571107	3	0	1	1	1	3	23	4	0	1	1	1	0	0	0	1	2	 
90571107	4	0	0	1	1	6	26	4	0	1	0	97	0	0	0	0	1	 
90571171	1	1	1	1	1	2	24	3	0	1	1	3	2	0	0	0	1	1
90571210	1	0	0	2	1	2	21	4	0	0	0	97	0	0	0	1	 	 
90571210	2	0	1	2	3	97	19	4	0	1	0	97	0	0	0	1	3	 
90571210	3	0	1	2	1	2	21	4	0	1	0	97	0	0	0	0	1	 
90571210	4	0	0	2	2	1	18	4	0	1	0	97	0	0	0	1	2	 
90571211	1	0	1	2	2	3	18	4	0	1	0	97	0	0	0	0	2	 
90571211	2	0	0	2	2	1	20	4	0	0	0	97	0	0	0	0	 	 
90571211	3	1	0	2	2	2	19	4	0	1	0	97	0	0	0	0	1	 
90571217	1	0	1	1	1	3	23	4	0	1	0	97	0	0	0	0	1	 
90571276	1	1	1	1	1	25	50	5	0	1	0	97	1	1	0	0	1	 
90571315	1	1	1	2	3	97	21	4	0	1	0	97	1	0	0	1	1	1
90571319	1	1	1	2	2	1	23	4	0	1	1	2	1	1	0	0	1	1
90571319	2	0	1	2	2	1	23	4	0	1	0	97	0	0	0	0	3	 
90571319	3	0	0	2	1	1	25	4	0	1	0	97	0	0	0	0	2	 
90571319	4	0	0	2	3	97	24	4	0	1	0	97	0	0	0	0	4	 
90571319	5	0	1	2	1	1	25	4	0	1	0	97	0	0	0	0	7	 
90571319	6	0	0	2	2	1	23	4	0	1	0	97	0	0	0	0	5	 
90571319	7	0	0	2	2	1	23	4	0	1	0	97	0	0	0	0	6	 
90571401	1	0	1	1	2	1	18	4	0	1	0	97	0	0	0	1	1	 
90571401	2	0	1	1	1	3	22	4	0	1	0	97	0	0	0	0	2	 
90571461	1	0	0	2	1	2	26	4	0	1	0	97	0	0	0	0	5	 
90571461	2	0	0	2	1	3	27	4	0	1	0	97	0	0	0	0	4	 
90571461	3	0	0	2	1	2	26	4	0	1	0	97	0	0	0	0	3	 
90571461	4	1	1	2	1	4	28	4	0	1	0	97	0	0	0	0	1	 
90571461	5	0	1	2	2	4	20	4	0	1	0	97	0	0	0	0	2	 
90571472	1	0	1	1	1	6	31	5	1	1	1	1	2	0	0	0	1	 
90571506	1	0	1	1	1	26	50	3	0	1	1	1	2	0	0	0	1	 
90571805	1	0	1	1	1	2	22	4	0	1	0	97	0	0	0	1	2	 
90571805	2	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	3	 
90571805	3	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	4	 
90571805	4	1	1	1	1	2	22	4	0	1	0	97	0	0	0	1	1	1
90571805	5	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	5	 
90571805	6	0	0	1	1	2	22	4	0	1	0	97	0	0	0	0	6	 
90571807	1	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	1	 
90571816	1	0	0	1	2	1	19	4	0	1	0	97	0	0	0	1	7	 
90571816	2	0	1	1	2	1	19	4	0	1	0	97	0	0	0	1	6	 
90571816	3	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	5	 
90571816	4	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	4	 
90571816	5	0	1	1	1	2	22	4	0	1	0	97	2	0	0	1	3	 
90571816	6	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	2	 
90571816	7	1	1	1	1	2	22	4	0	1	0	97	1	0	0	1	1	1
90571861	1	0	1	1	1	1	25	4	0	1	0	97	0	0	0	1	4	 
90571861	2	0	1	1	1	1	25	4	0	1	0	97	0	0	0	1	2	 
90571861	3	0	0	1	1	3	27	4	0	1	0	97	0	0	0	0	3	 
90571861	4	1	1	1	1	3	27	4	0	1	1	1	1	1	0	1	1	 
90571913	1	0	1	1	2	1	23	4	0	1	0	97	2	0	0	0	4	 
90571913	2	0	0	1	3	97	24	4	0	1	0	97	0	0	0	0	3	 
90571913	3	0	0	1	3	97	24	4	0	1	0	97	0	0	0	0	5	 
90571913	4	0	1	1	2	2	22	4	0	1	0	97	0	0	0	0	2	 
90571913	5	0	0	1	3	97	24	4	0	1	0	97	0	0	0	0	6	 
90571913	6	1	1	1	3	97	24	4	0	1	0	97	1	0	0	0	1	 
90571914	1	0	1	1	3	97	20	4	0	0	0	97	0	0	0	0	 	 
90571914	2	0	0	1	2	2	18	4	0	1	0	97	1	0	0	1	3	 
90571914	3	0	0	1	2	1	19	4	0	1	0	97	0	0	0	1	4	 
90571914	4	0	1	1	3	97	20	4	0	1	0	97	0	0	0	0	2	 
90571914	5	1	1	1	2	1	19	4	0	1	0	97	1	0	0	0	1	1
90572007	1	0	1	1	2	1	20	4	0	1	0	97	0	0	0	1	3	 
90572007	2	0	0	1	1	1	22	4	0	1	0	97	0	0	0	0	2	 
90572007	3	1	1	1	2	3	18	4	0	1	0	97	0	0	0	1	1	 
90572070	1	1	1	2	2	1	20	1	0	1	0	97	0	0	0	0	3	 
90572070	2	0	1	2	2	1	20	1	0	1	0	97	0	0	0	1	2	 
90572070	3	1	1	2	2	2	19	4	0	1	0	97	1	0	0	1	1	1
90572147	1	0	0	2	2	1	23	4	0	1	0	97	0	0	0	0	7	 
90572147	2	0	0	2	2	1	23	4	0	1	0	97	0	0	0	0	6	 
90572147	3	0	0	2	2	2	22	4	0	1	0	97	0	0	0	0	5	 
90572147	4	0	1	2	2	2	22	4	0	1	0	97	0	0	0	0	4	 
90572147	5	0	1	2	3	97	24	4	0	1	0	97	2	0	0	0	3	 
90572147	6	0	1	2	1	2	26	4	0	1	1	2	2	0	0	0	2	 
90572147	7	1	0	2	2	7	17	4	0	1	0	97	0	0	0	0	1	 
90572169	1	0	1	2	3	97	20	4	0	1	0	97	0	0	0	1	7	 
90572169	2	0	1	2	1	2	22	4	0	1	0	97	0	0	0	1	6	 
90572169	3	0	0	2	1	1	21	5	0	1	0	97	0	0	0	1	5	 
90572169	4	0	0	2	3	97	20	1	0	1	0	97	0	0	0	1	3	 
90572169	5	0	0	2	1	2	22	4	0	1	0	97	0	0	0	0	4	 
90572169	6	0	0	2	2	1	19	4	0	1	0	97	0	0	0	0	2	 
90572169	7	1	1	2	3	97	20	4	0	1	0	97	1	0	0	0	1	 
90572172	1	0	0	2	1	1	24	4	0	1	0	97	0	0	0	0	1	 
90572172	2	0	1	2	3	97	23	4	0	0	0	97	0	0	0	0	 	 
90572192	1	0	1	1	1	4	27	4	0	1	0	97	0	0	0	1	2	 
90572192	2	1	1	1	1	1	24	4	0	1	1	2	1	1	0	0	1	1
90572213	1	0	1	1	1	4	26	4	0	1	1	1	1	0	0	0	2	 
90572213	2	0	0	1	1	2	24	4	0	1	1	1	0	0	0	0	1	 
90572221	1	0	1	1	1	9	29	5	1	1	1	1	2	0	0	0	3	 
90572221	2	0	0	1	3	97	20	5	1	1	0	97	0	0	0	1	2	 
90572221	3	1	1	1	2	3	17	4	0	1	0	97	0	0	0	0	1	 
90572265	1	0	1	1	3	97	22	4	0	1	0	97	0	0	0	0	1	 
90572268	1	0	0	1	3	97	20	4	0	0	0	97	0	0	0	1	 	 
90572268	2	0	0	1	2	1	19	4	0	0	0	97	0	0	0	1	 	 
90572268	3	0	0	1	1	4	24	4	0	0	0	97	0	0	0	0	 	 
90572268	4	0	1	1	1	2	22	4	0	1	0	97	0	0	0	0	2	 
90572268	5	0	0	1	1	1	21	4	0	0	0	97	0	0	0	1	 	 
90572268	6	0	1	1	1	4	24	4	0	0	0	97	0	0	0	1	 	 
90572268	7	1	1	1	3	97	20	4	0	1	0	97	1	0	0	1	1	1
90572280	1	1	1	1	1	25	48	4	0	1	1	1	1	1	0	0	1	1
90572283	1	6	1	1	1	16	37	4	0	1	0	97	0	0	0	0	1	 
90572285	1	0	1	1	3	97	24	3	0	1	0	97	0	0	0	1	1	 
90572303	1	1	1	1	1	1	22	4	0	1	0	97	0	0	0	1	1	1
90572323	1	0	1	2	1	8	32	1	0	1	0	97	2	0	0	1	2	 
90572323	2	1	1	2	1	4	28	1	0	1	0	97	1	0	0	0	1	 
90572325	1	1	1	1	1	2	23	5	1	1	1	2	1	0	0	1	2	 
90572325	2	0	1	1	3	97	21	1	0	1	1	1	2	0	0	1	1	 
90572341	1	1	1	2	2	1	25	4	0	1	0	97	1	1	0	1	1	1
90572393	1	0	1	2	2	2	23	4	0	1	0	97	2	0	0	0	2	 
