AID	CLUSTER2	GSW5	GSW12345	GSW1345	GSW145
96570072	150	664.788635254	880.881103516	1119.800170899	779.666320801
96570085	143	852.5328979493	2788.118408204	1137.582641602	1043.600585938
96570121	141	495.1295471192	 	 	696.258850098
96570129	141	535.355041504	398.35736084	543.696289063	670.255065918
96570188	143	97.3366241456	 	96.953201294	95.54901886
96570213	145	627.9232177735	918.85131836	706.05834961	655.752258301
96570285	143	3039.2211914063	 	3180.229980469	3074.976806641
96570416	145	197.8244171143	 	 	 
96570418	145	437.9524536133	 	 	 
96570488	143	881.7354125977	1431.056640625	1104.125732422	898.779602051
96570490	148	653.6564331055	1763.942993165	1129.000854493	931.937744141
96570520	141	451.0705871583	1063.693603516	825.161193848	615.658630372
96570525	141	355.9173889161	 	 	 
96570596	148	965.1705322266	1689.799682618	1334.719482422	1205.14819336
96570612	145	606.1170654297	1290.588378907	1109.877807618	897.231872559
96570875	150	531.6829223633	689.393920899	752.672912598	782.576232911
96570891	148	662.3408813477	1414.868896485	910.674499512	845.779663086
96570982	143	153.3388519288	 	 	190.684539795
96571001	136	463.4321594239	 	 	471.554199219
96571008	136	315.5268554688	770.069213868	577.591979981	439.117645264
96571113	135	1209.7479248047	1621.9921875	1562.678955079	1504.473388672
96571114	135	1052.273803711	 	 	 
96571117	135	155.5529327393	367.061004639	292.916229248	280.156524658
96571169	134	830.1788330079	1471.149169922	1670.943847657	1279.875122071
96571211	135	519.3772583008	 	631.203125	605.613769532
96571214	135	1460.0162353516	 	 	 
96571272	140	654.243347168	2163.753173829	2351.712890625	1338.560791016
96571311	135	502.122833252	532.931030274	467.443145752	496.699157715
96571373	140	856.8530273438	 	 	 
96571400	136	610.1927490235	1364.102294922	1537.414550782	916.062438965
96571409	136	294.619140625	 	 	310.023559571
96571505	136	1082.6749267579	 	 	749.240783692
96571565	134	600.7006835938	1764.270141602	1032.631225586	793.95098877
96571605	136	426.0176391602	1011.033691407	594.975219727	548.263854981
96571675	140	1232.4533691407	2036.653320313	2546.013671875	1392.450805665
96571701	136	207.7812805176	 	 	 
96571763	134	880.2705078125	 	 	 
96571811	135	997.8074951172	 	 	676.347595215
96571819	135	539.1395263672	682.270446778	589.951416016	508.704223633
96571859	132	928.0491333008	1815.950317383	1405.449829102	1068.655273438
96571911	135	504.1201171875	 	753.609436036	560.187988282
96571953	132	2527.9919433594	 	 	1704.306030274
96572003	116	908.6682739258	 	343.324951172	355.288574219
96572109	116	474.7202148438	 	 	495.87008667
96572112	115	473.7238769532	2691.149169922	1003.062683106	591.211364747
96572166	114	377.0793151856	440.106170655	472.207550049	381.750122071
96572191	118	568.4536743165	798.463989258	685.662658692	629.379821778
96572196	118	119.8544921875	175.687789917	146.947280884	123.658805847
96572197	118	353.8474731446	1145.572875977	792.29663086	468.44216919
96572201	116	1047.9373779297	 	899.886840821	853.332824708
96572224	111	310.0456237793	 	604.508117676	509.914306641
96572225	111	800.5163574219	 	 	 
96572260	114	1050.7180175782	1311.312866211	1168.535400391	1018.155578614
96572283	113	643.2189941407	543.427429199	527.176696778	439.242645264
96572286	113	431.31829834	 	 	 
96572289	113	345.2315368653	643.105590821	594.744384766	492.665130615
96572318	115	967.6790161133	2061.208496094	1814.581542969	1338.895263672
96572319	115	598.3233642579	723.907714844	1051.810546875	749.663208008
96572324	111	650.8178100586	1646.805908204	1131.393432618	964.060852051
96572364	114	629.173034668	1586.68334961	904.012023926	900.666687012
96572386	113	366.7956237793	559.596923829	539.990478516	487.234710694
96572388	113	372.0847167969	 	867.319885254	585.50958252
96572441	119	1542.6578369141	 	 	 
96572443	119	2121.5151367188	 	 	2486.08959961
96572463	114	1367.7465820313	913.674377442	904.565917969	827.030700684
96572477	120	741.4184570313	3391.592773438	1086.912475586	756.897888184
96572565	114	758.0039672852	2721.98046875	1111.608276368	1052.767822266
96572874	120	863.132019043	3447.639160157	1364.022583008	1334.337768555
96572906	116	479.1589050293	1264.926635743	888.844421387	784.091979981
96572909	116	848.1564331055	1556.233886719	1343.876586915	943.475036622
96572915	115	921.7390136719	 	1188.8671875	1055.740234375
96572916	115	615.4907226563	 	1248.682495118	715.779663086
96572923	111	1371.96875	3109.910644532	3039.889160157	2157.271972657
96572963	114	1404.5314941407	 	 	1325.681518555
96572976	120	557.2745361329	 	642.522705079	622.691467286
96572982	113	280.4430236818	429.47946167	324.719177246	307.943817139
96572995	118	558.0982055665	751.285461426	630.559143067	609.458312989
96573011	185	1321.7559814454	1836.477416993	1553.900390625	951.84741211
96573014	185	607.4086303711	1430.728637696	1713.026855469	1026.286987305
96573108	186	372.2716064454	943.114807129	965.709289551	594.227844239
96573219	185	374.8460388184	1664.256469727	1093.670043947	869.365539551
96573250	182	583.1879272461	 	860.21673584	669.503601075
96573253	182	829.6810913086	 	1263.953247071	1010.227722168
96573257	182	1062.1560058594	813.136657715	843.080139161	706.535888672
96573291	188	613.899597168	 	576.443481446	613.394226075
96573297	188	397.0334777833	 	 	454.475006104
96573315	185	616.9774780274	 	 	1080.027832033
96573390	188	1276.1092529297	 	 	 
96573416	185	163.5128173829	327.922851563	257.075561524	201.16873169
96573436	187	769.8464355469	727.885559083	1199.91381836	1016.442138672
96573617	185	777.2992553711	1617.938232422	1533.309326172	965.219360352
96573699	188	1371.0886230469	 	2210.377441407	1627.687988282
96573807	186	488.8816223145	 	 	639.555664063
96573838	187	688.5557861329	1088.615356447	858.089355469	766.361999512
96573891	188	578.3972167969	1085.122802735	850.763061524	722.22631836
96573941	189	576.3718872071	874.059631348	706.692138672	656.982788086
96573944	189	930.534729004	1356.826293946	992.570495606	993.544006348
96573946	189	592.589050293	 	 	846.405334473
96573947	189	455.9859313965	1277.203735352	827.693603516	847.526550293
96573948	189	525.033203125	 	872.598571778	840.207214356
96573949	189	658.501525879	682.825378418	840.445861817	1171.052368165
96573950	182	822.4574584961	937.678405762	713.120300293	614.424560547
96573952	182	251.3111572266	338.089752198	357.874481201	325.337554932
96573954	182	867.4485473633	1127.433715821	1100.708862305	973.988891602
96573955	182	256.4679260254	477.851867676	406.906829834	354.925048828
96573999	188	1035.2120361329	1555.946044922	1447.869873047	1308.83984375
96574010	165	717.0427856446	1355.577270508	1249.167358399	947.821472168
96574113	165	1503.6170654297	2178.444580079	3064.28100586	2503.739501954
96574198	168	361.0465393068	759.332702637	806.161376954	636.873718262
96574237	167	764.1987304688	 	 	900.08392334
96574390	168	428.4455566407	1492.402587891	505.593139649	470.904663086
96574395	168	1965.7216796875	4356.704589844	1888.715698243	1773.465942383
96574419	165	447.4444580079	762.083374024	642.050964356	545.087890625
96574590	168	1455.1420898438	3817.913330079	1638.251586915	1559.037353516
96574615	165	760.7235717774	 	1200.484741211	1028.386962891
96574616	165	542.0327148438	1138.671264649	653.162353516	757.755249024
96574803	166	56.1684951783	 	 	60.40222168
96574805	166	577.2150268555	942.799865723	733.017150879	688.741455079
96574815	165	372.128692627	 	 	 
96574924	161	943.6857910157	 	 	1076.876098634
96575017	125	823.2219848633	1341.080688477	1064.099975586	999.878479004
96575056	122	811.3873901368	1474.573120118	1535.860229493	1058.646118165
96575057	122	521.0812988282	674.965576172	665.129699708	495.232696533
96575058	122	998.9562988282	1567.4765625	1454.740722657	1130.536621094
96575066	124	912.4916992188	 	 	 
96575067	124	554.4753417969	743.81427002	989.649780274	815.959716797
96575073	130	825.906616211	2366.203857422	1565.496826172	1221.239624024
96575074	130	179.2671203614	329.325836182	217.524581909	201.664886475
96575079	130	407.122833252	 	 	 
96575131	127	581.8143310547	966.555786133	1118.263305665	818.333190918
96575135	127	1026.4270019532	 	 	 
96575155	122	801.0305175782	1301.767089844	1117.443237305	1004.414978028
96575157	122	660.7107543946	982.79272461	762.483398438	671.592834473
96575159	122	396.1037292481	1655.714233399	795.13446045	866.041442872
96575171	130	2561.7648925782	 	 	 
96575174	130	172.3491668702	 	 	 
96575213	125	414.1691589356	2513.936523438	808.973144532	706.391418458
96575247	129	270.4840698243	390.274108887	418.785552979	356.550262451
96575249	129	872.9885253907	 	1079.709350586	940.290527344
96575261	124	615.1513671875	1132.70690918	1284.66772461	1073.154418947
96575280	123	490.6875	999.703186036	1032.172241211	794.326477051
96575289	123	997.1165161133	 	1415.69140625	1123.346191407
96575295	128	759.7790527344	1062.5234375	898.101074219	920.147949219
96575296	128	259.1287231446	409.126861573	345.248046875	310.475219727
96575298	128	1401.967163086	531.754882813	980.279724122	1134.56616211
96575306	126	836.0383300782	1063.876464845	708.109680176	732.222167969
96575355	122	339.0268554688	645.760986329	515.557617188	437.930206299
96575369	124	929.0007934571	 	 	 
96575371	130	227.9803009034	 	 	208.116653443
96575384	123	943.7324829102	1209.353271485	1113.653076172	1213.347900391
96575388	123	910.9013671875	1107.295043946	968.030151368	1068.560180665
96575407	126	769.8562011719	2152.740234375	1641.055786133	1156.036132813
96575428	121	166.0890808106	 	195.996307373	145.461425781
96575435	127	256.1546325684	 	 	281.478424073
96575578	130	645.0618286133	1353.692138672	885.852844239	757.404724122
96575723	121	771.7923583985	 	 	1084.846313477
96575806	126	665.5438842774	1554.208129883	1197.020874024	917.283081055
96575862	124	1045.4318847657	3599.691650391	1847.806884766	1799.130981446
96575872	130	711.5214233399	 	 	691.916381836
96575873	130	913.7581176758	 	 	 
96575877	130	317.1377868653	584.101989747	375.767028809	387.662750244
96575918	125	617.9935913086	 	 	817.389160157
96575926	121	2207.115234375	 	 	 
96575944	129	114.1942825318	163.130752564	127.473655701	116.460838318
96575947	129	71.5943527222	172.55645752	115.580856323	95.938804627
96575948	129	475.3518371583	2354.05078125	854.02709961	780.99206543
96575949	129	609.6610717774	974.122802735	837.961608887	708.879150391
96575978	130	755.2552490235	 	 	 
96575990	128	1236.3076171875	1955.327514649	1431.824340821	1655.431152344
96575996	128	1525.6844482422	1177.569580079	1083.918090822	1196.111816407
96576003	176	1171.3758544922	 	 	 
96576144	179	188.9998321534	198.408355713	188.623214722	192.969177246
96576167	174	136.9763946534	 	229.920516968	169.573638916
96576203	176	177.8958435059	325.973999024	232.689498901	203.276931763
96576212	175	1321.9884033204	8346.743164063	2922.096679688	1911.37463379
96576215	175	1233.3936767579	1518.875122071	1399.312988282	1137.229980469
96576256	172	757.7008056641	 	 	1136.735229493
96576261	174	568.7795410157	1125.576904297	992.090454102	1008.423461915
96576267	174	573.4949951172	 	 	 
96576287	173	710.4869384766	2957.856689454	897.263000489	983.767028809
96576338	177	236.9352111817	399.801605225	343.95489502	348.466918946
96576430	177	846.2673339844	1100.48413086	974.230773926	912.402770997
96576456	172	335.3359069825	474.06124878	381.251251221	370.91003418
96576487	173	421.6462097168	 	 	 
96576531	177	624.4575805665	 	937.100097657	1010.574645997
96576639	177	559.4545898438	745.090515137	701.641967774	559.863464356
96576667	174	392.3393859864	 	 	1288.67944336
96576720	171	587.1316528321	 	1136.299072266	745.892639161
96576723	171	814.0100097657	1190.208374024	1030.964111329	858.149780274
96576750	172	1640.4425048829	4834.338867188	3649.792480469	2125.166503907
96576818	175	652.1178588868	 	 	824.769653321
96576828	171	1021.1326904297	 	 	 
96576844	179	343.8859558106	476.105804444	418.895904541	389.89440918
96576865	174	846.4562988282	966.284851075	867.838562012	871.966003418
96576905	176	252.5086364747	700.11505127	290.198242188	263.148498535
96576922	171	747.1161499024	2445.463623047	1075.448364259	1096.2265625
96577089	193	748.7833862305	 	 	755.109375
96577156	192	994.3500366211	562.386962891	581.319152833	461.989349365
96577223	191	874.1185302735	 	 	 
96577224	191	310.576751709	 	 	 
96577263	194	919.6937866211	2454.455078125	1416.689575196	1148.658691407
96577284	193	587.456604004	1200.275024415	1312.991455079	1100.908081055
96577354	192	1102.1400146485	1707.298461915	1439.875976563	1228.732666016
96577369	194	1077.7568359375	 	 	 
96577550	192	1196.8286132813	 	 	 
96577585	193	438.578704834	 	 	619.0680542
96577615	195	699.4505615235	1045.888183595	1166.386108399	772.728820801
96577687	193	556.8462524415	1221.387329102	1700.355590821	1187.364257813
96577862	194	449.9457702637	 	 	462.718292237
96577922	191	457.8613891602	730.645874024	756.311096192	707.310913086
96577928	191	338.5977172852	443.472076416	472.671173096	452.249694824
96577929	191	134.1549377442	190.361038208	156.545013428	160.09552002
96577988	193	435.403289795	 	 	663.599853516
96578037	157	1741.4500732422	 	 	 
96578081	153	407.3020019532	 	 	535.570800782
96578138	157	414.8357849122	 	711.332885743	561.958435059
96578239	157	340.4779968262	2623.063476563	1113.71459961	714.602111817
96578266	154	319.1201782227	860.291809083	878.882263184	635.714782715
96578284	153	112.9733047486	 	122.867782593	100.725418091
96578308	156	1422.2160644532	 	 	 
96578347	159	172.9212951661	 	178.427627564	148.344390869
96578399	158	457.8129577637	1137.41796875	713.074340821	568.760375977
96578410	155	1588.6756591797	1908.175903321	1939.392333985	1441.64440918
96578431	157	618.8555908204	1140.839965821	781.630249024	716.919067383
96578483	153	583.575378418	 	 	 
96578569	154	728.1072387696	 	1040.740966797	988.235046387
96578582	153	188.8333129883	280.666015625	176.810256958	204.853622437
96578598	158	766.6323242188	1093.293212891	1231.52331543	903.664245606
96578615	155	461.708190918	669.738586426	785.772094727	699.774047852
96578810	155	517.5801391602	925.190002442	715.660095215	565.469970704
96578839	157	671.2924194336	748.878601075	712.860961915	652.421813965
96578896	158	1360.5938720704	2642.924804688	2077.886962892	2009.645751954
96578900	156	736.8680419922	 	539.036682129	673.104980469
96578910	155	1344.6096191407	 	 	 
96578942	159	70.6885299683	102.175071716	122.226516724	90.347686768
96578997	158	801.1479492188	 	1348.614990235	1008.938842774
96579175	110	387.4379272461	 	 	624.048828125
96579178	110	585.8901367188	949.226013184	866.583862305	884.85510254
96579230	107	805.774597168	1810.600463868	1274.506347657	1180.134399415
96579238	107	221.5672607422	 	310.798828125	300.959533692
96579244	109	511.3528137208	549.81036377	617.48034668	565.322937012
96579257	102	1252.8140869141	 	 	 
96579261	104	272.0898742676	378.76953125	327.388702393	320.840087891
96579262	104	627.3591918946	726.811096192	713.676452637	598.189758301
96579267	104	165.7053833008	206.380462647	156.258422852	150.834945679
96579268	104	733.0505371094	844.870300293	1270.655761719	1079.772827149
96579270	110	1691.048828125	2106.252441407	2142.556152344	2118.541992189
96579271	110	1744.7196044922	3862.044433594	2739.360107422	2077.297851564
96579296	108	534.9892578125	780.839904786	810.287658692	590.328186036
96579298	108	534.9858398438	 	 	557.980957032
96579370	110	860.9688720704	2642.19897461	2263.624511719	2207.174316407
96579932	107	1039.6680908204	3234.704101563	1444.571411133	1327.96875
96579935	107	791.1909179688	2550.356201172	1055.032592774	910.557067872
96579941	109	449.8311157227	 	 	533.702697754
